datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions
2021-12-19T17:00:00,34.2,26.9,24.2,66.29,0,0,,0,0,,9.3,201,1025.5,48.2,9.9,5,0,0,,Partially cloudy
2021-12-19T18:00:00,32.3,27.1,25,74.08,0,0,,0,0,,5.4,182,1025.2,46.1,9.9,1,0,0,,Partially cloudy
2021-12-19T19:00:00,32.2,24.4,25.1,74.8,0,0,,0,0,,9.1,189,1024.9,45,9.9,,,,,Partially cloudy
2021-12-19T20:00:00,32.1,24.3,25.1,75.07,0,0,,0,0,,9.2,190,1024.6,45,9.9,,,,,Partially cloudy
2021-12-19T21:00:00,32.1,23.6,26,78.07,0,0,,0,0,,10.4,198,1024.2,24.5,9.9,,,,,Partially cloudy
2021-12-19T22:00:00,32.2,22.8,26.1,78.04,0,0,,0,0,23,12.5,199,1023.6,24.5,9.9,,,,,Partially cloudy
2021-12-19T23:00:00,32,23.1,26.1,78.47,0,0,,0,0,,11.3,199,1023.5,24.5,9.8,,,,,Partially cloudy
2021-12-20T00:00:00,31,21.8,26,81.49,0,0,,0,0,21.9,11.5,191,1023.2,24.5,9.8,,,,,Partially cloudy
2021-12-20T01:00:00,30.3,22.4,25.1,81.05,0,0,,0,0,21.9,8.5,191,1022.7,24.5,9.8,,,,,Partially cloudy
2021-12-20T02:00:00,30.9,22.2,26,81.99,0,0,,0,0,20.8,10.2,201,1022.9,24.5,9.8,,,,,Partially cloudy
2021-12-20T03:00:00,30.9,22.2,26,81.99,0,0,,0,0,,10.3,200,1022.9,46.1,9.8,,,,,Partially cloudy
2021-12-20T04:00:00,31,21.8,26.1,81.86,0,0,,0,0,,11.4,218,1022.6,46.1,9.8,,,,,Partially cloudy
2021-12-20T05:00:00,30.9,20,26.1,82.06,0,0,,0,0,25,15.6,209,1021.9,24.5,9.8,,,,,Partially cloudy
2021-12-20T06:00:00,30.9,20,26.1,82.06,0,0,,0,0,26.4,15.7,209,1021.4,24.5,9.8,,,,,Partially cloudy
2021-12-20T07:00:00,31,19.7,26.1,81.86,0,0,,0,0,26.6,16.5,209,1021.3,45,9.8,7,0,0,,Partially cloudy
2021-12-20T08:00:00,32.1,21.4,26.1,78.37,0,0,,0,0,28.4,15.8,209,1020.7,79.8,9.8,45,0.2,0,,Partially cloudy
2021-12-20T09:00:00,33.3,23.8,26.1,74.6,0,0,,0,0,25.1,13.6,210,1020.2,79.8,9.8,163,0.6,2,,Partially cloudy
2021-12-20T10:00:00,36.1,26.5,26.1,66.96,0,0,,0,0,26.3,15.8,220,1020.1,46.1,9.9,220,0.8,2,,Partially cloudy
2021-12-20T11:00:00,37.3,27.9,27,65.9,0,0,,0,0,24.6,16.8,221,1020,46.1,9.9,191,0.7,2,,Partially cloudy
2021-12-20T12:00:00,39.3,31,27.1,61.31,0,0,,0,0,25.3,14.7,229,1019.1,24.5,9.9,208,0.7,2,,Partially cloudy
2021-12-20T13:00:00,41.1,34,26.2,55.04,0,0,,0,0,22.8,12.7,247,1018.4,79.8,9.9,188,0.7,2,,Partially cloudy
2021-12-20T14:00:00,41.1,33,27.1,57.02,0,0,,0,0,24,15.8,249,1018.2,83.9,9.9,289,1,3,,Partially cloudy
2021-12-20T15:00:00,42.3,35.4,28,56.66,0,0,,0,0,,12.8,243,1018.1,81.8,9.9,184,0.7,2,,Partially cloudy
2021-12-20T16:00:00,40.1,34,27,59.21,0,0,,0,0,,9.4,260,1019,81.8,9.9,37,0.1,0,,Partially cloudy
2021-12-20T17:00:00,39,32.9,26.9,61.51,0,0,,0,0,,9,263,1020.1,81.8,9.9,8,0,0,,Partially cloudy
2021-12-20T18:00:00,37.3,32.6,26.1,63.69,0,0,,0,0,,5.9,280,1020.6,79.8,9.9,2,0,0,,Partially cloudy
2021-12-20T19:00:00,36.1,33.1,26.1,66.7,0,0,,0,0,,3.7,246,1020.7,81.8,9.9,,,,,Partially cloudy
2021-12-20T20:00:00,34.2,30,26,71.57,0,0,,0,0,,4.7,261,1020.7,48.2,9.9,,,,,Partially cloudy
2021-12-20T21:00:00,33.3,27.5,25.1,71.71,0,0,,0,0,,6.3,310,1021,45,9.8,,,,,Partially cloudy
2021-12-20T22:00:00,32.9,27.1,24.9,72.15,0,0,,0,0,,6.3,311,1020.7,45,9.8,,,,,Partially cloudy
2021-12-20T23:00:00,31.8,29,24.1,72.84,0,0,,0,0,,3.1,302,1020.6,24.5,9.8,,,,,Partially cloudy
2021-12-21T00:00:00,29.7,26.4,22.9,75.65,0,0,,0,0,,3.2,313,1020.2,24.5,9.8,,,,,Partially cloudy
2021-12-21T01:00:00,28.9,21.4,22.9,78.18,0,0,,0,0,,7.4,348,1019.7,24.5,9.7,,,,,Partially cloudy
2021-12-21T02:00:00,27.2,23.3,21,77.1,0,0,,0,0,,3.4,347,1020,0,9.9,,,,,Clear
2021-12-21T03:00:00,26.3,18.8,19.3,74.63,0,0,,0,0,,6.7,347,1020,0,9.9,,,,,Clear
2021-12-21T04:00:00,25.4,18.8,19.2,76.8,0,0,,0,0,,5.5,350,1018.7,0,9.9,,,,,Clear
2021-12-21T05:00:00,24.4,16.7,17.3,73.83,0,0,,0,0,,6.6,348,1018,0,9.9,,,,,Clear
2021-12-21T06:00:00,24.4,18.9,17.2,73.8,0,0,,0,0,,4.3,348,1017.6,24.5,9.9,,,,,Partially cloudy
2021-12-21T07:00:00,25.1,25.1,17.2,71.56,0,0,,0,0,,2.9,341,1016.6,27.7,9.9,1,0,0,,Partially cloudy
2021-12-21T08:00:00,26.9,26.9,19,71.9,0,0,,0,0,,0,0,1015.4,83.6,9.9,25,0.1,0,,Partially cloudy
2021-12-21T09:00:00,30,26.6,22.8,74.52,0,0,,0,0,,3.3,155,1014.1,31.4,9.9,135,0.5,1,,Partially cloudy
2021-12-21T10:00:00,36,28.2,27.9,72.23,0,0,,0,0,,11.1,189,1013,24.5,9.8,201,0.7,2,,Partially cloudy
2021-12-21T11:00:00,38.2,29.3,26.3,61.95,0,0,,0,0,26.4,15.8,201,1011.7,46.1,9.7,172,0.6,2,,Partially cloudy
2021-12-21T12:00:00,39.1,29.9,26.9,61.34,0,0,,0,0,29.1,17.8,229,1009.2,81.8,9.8,256,0.9,3,,Partially cloudy
2021-12-21T13:00:00,39.2,31.1,28,63.8,0,0,,0,0,27.9,14.2,229,1007.7,81.8,9.8,192,0.7,2,,Partially cloudy
2021-12-21T14:00:00,40.1,30.6,27,59.21,0,0,,0,0,31.8,20.1,238,1006.1,81.8,9.8,203,0.7,2,,Partially cloudy
2021-12-21T15:00:00,40,30.9,26.9,59.25,0,0,,0,0,31.4,18.3,249,1005.6,83.6,9.9,130,0.5,1,,Partially cloudy
2021-12-21T16:00:00,39,28.9,26,59.24,0,0,,0,0,33.2,21.2,258,1006.2,89.5,9.9,27,0.1,0,,Partially cloudy
2021-12-21T17:00:00,37.3,28.4,24.1,58.7,0,0,,0,0,32.4,14.9,277,1007.2,99.4,9.9,7,0,0,,Overcast
2021-12-21T18:00:00,35.2,23.9,21.8,57.72,0,0,,0,0,33.8,21.4,279,1007.3,55,9.9,1,0,0,,Partially cloudy
2021-12-21T19:00:00,33.3,24.3,20.8,59.79,0,0,,0,0,24.4,12.1,289,1008.2,86.3,9.9,,,,,Partially cloudy
2021-12-21T20:00:00,33.2,23.7,19.9,57.61,0,0,,0,0,24.6,13.5,289,1008.8,87.5,9.9,,,,,Partially cloudy
2021-12-21T21:00:00,31.1,20,17.9,57.74,0,0,,0,0,34.9,16.2,299,1009.3,89.5,9.9,,,,,Partially cloudy
2021-12-21T22:00:00,31,22,17,55.83,0,0,,0,0,24,10.9,301,1009.8,88.7,9.9,,,,,Partially cloudy
2021-12-21T23:00:00,29.2,17.4,14,52.7,0,0,,0,0,27.7,16.7,293,1010.5,25.7,9.9,,,,,Partially cloudy
2021-12-22T00:00:00,26.4,14.9,12,54.03,0,0,,0,0,27.7,13.7,292,1011.2,1.4,9.9,,,,,Clear
2021-12-22T01:00:00,24.4,11.5,9.3,52.01,0,0,,0,0,26.4,15.9,301,1012.4,0,9.9,,,,,Clear
2021-12-22T02:00:00,23.1,12,9.1,54.63,0,0,,0,0,26.4,11.1,310,1013,0,9.9,,,,,Clear
2021-12-22T03:00:00,22,10.4,9.1,57.04,0,0,,0,0,20.9,11.6,301,1014.1,0,9.9,,,,,Clear
2021-12-22T04:00:00,21,11.1,9,59.13,0,0,,0,0,,8.6,300,1014.7,23.1,9.9,,,,,Partially cloudy
2021-12-22T05:00:00,20.1,10.3,10.1,64.69,0,0,,0,0,,8.2,300,1015.3,27.7,9.9,,,,,Partially cloudy
2021-12-22T06:00:00,20.1,10,10.1,64.81,0,0,,0,0,,8.4,273,1016.2,0,9.9,,,,,Clear
2021-12-22T07:00:00,20,8.7,9.1,61.94,0,0,,0,0,,10.3,281,1017.1,24.5,9.9,,,,,Partially cloudy
2021-12-22T08:00:00,20.1,8,10,64.38,0,0,,0,0,21.9,11.6,282,1018.1,24.5,9.9,28,0.1,0,,Partially cloudy
2021-12-22T09:00:00,21,10.4,10,62.13,0,0,,0,0,20.8,9.5,273,1018.7,24.5,9.9,150,0.5,2,,Partially cloudy
2021-12-22T10:00:00,23,15.3,8.9,54.19,0,0,,0,0,,6.3,286,1018.8,24.5,9.9,227,0.8,2,,Partially cloudy
2021-12-22T11:00:00,25.2,16.6,8,47.43,0,0,,0,0,,8,292,1019,81.8,9.9,187,0.7,2,,Partially cloudy
2021-12-22T12:00:00,27.1,18.9,8,43.93,0,0,,0,0,,7.9,262,1018.8,89.5,9.9,241,0.9,2,,Partially cloudy
2021-12-22T13:00:00,29.1,20.7,8.1,40.63,0,0,,0,0,,9,271,1018.6,89.5,9.9,247,0.9,2,,Partially cloudy
2021-12-22T14:00:00,30.8,23.3,7.9,37.52,0,0,,0,0,,8.1,272,1018.5,99.4,9.9,175,0.6,2,,Overcast
2021-12-22T15:00:00,30.8,23.3,8,37.73,0,0,,0,0,,8.2,242,1018.4,88.7,9.9,82,0.3,1,,Partially cloudy
2021-12-22T16:00:00,30,23.2,8.8,40.43,0,0,,0,0,,7,259,1018.9,98.6,9.9,24,0.1,0,,Overcast
2021-12-22T17:00:00,30,22.4,9,40.78,0,0,,0,0,,8,231,1018.8,89.5,9.9,7,0,0,,Partially cloudy
2021-12-22T18:00:00,29,22.8,10.1,44.57,0,0,,0,0,,5.8,220,1018.7,24.5,9.9,1,0,0,,Partially cloudy
2021-12-22T19:00:00,29.1,25.4,11.8,47.95,0,0,,0,0,,3.4,180,1018.6,90.1,9.9,,,,,Overcast
2021-12-22T20:00:00,28.1,22.9,11.9,50.29,0,0,,0,0,,4.6,151,1018.5,53.9,9.9,,,,,Partially cloudy
2021-12-22T21:00:00,28,24.5,12.8,52.49,0,0,,0,0,,3.2,136,1018.6,83.9,9.9,,,,,Partially cloudy
2021-12-22T22:00:00,28.1,21.1,13.9,54.64,0,0,,0,0,,6.6,140,1018.8,86.6,9.9,,,,,Partially cloudy
2021-12-22T23:00:00,28.1,21.9,15,57.48,0,0,,0,0,,5.7,137,1018.4,85.6,9.9,,,,,Partially cloudy
2021-12-23T00:00:00,29,21.3,16,57.78,0,0,,0,0,,7.9,139,1017.5,81.8,9.9,,,,,Partially cloudy
2021-12-23T01:00:00,28.2,21,17,62.41,0,0,,0,0,,6.9,159,1017.2,51.9,9.9,,,,,Partially cloudy
2021-12-23T02:00:00,28.2,21,17.1,62.72,0,0,,0,0,,6.9,149,1017.2,89.2,9.9,,,,,Partially cloudy
2021-12-23T03:00:00,29.1,20.2,17.1,60.28,0,0,,0,0,,9.9,159,1015.6,94.4,9.9,,,,,Overcast
2021-12-23T04:00:00,30,21.7,18,60.58,0,0,,0,0,,9.1,171,1014.5,96.1,9.9,,,,,Overcast
2021-12-23T05:00:00,30.1,23.7,19.2,63.43,0,0,,0,0,,6.4,181,1014,92.3,9.9,,,,,Overcast
2021-12-23T06:00:00,31,25.1,20.9,65.7,0,0,,0,0,,6,180,1013.4,99.2,9.9,,,,,Overcast
2021-12-23T07:00:00,32,25.5,21.8,65.58,0,0,,0,0,18.3,7,171,1013,94.4,9.9,1,0,0,,Overcast
2021-12-23T08:00:00,33.2,25.7,23,65.78,0,0,,0,0,,9,170,1012.3,98.6,9.9,20,0.1,0,,Overcast
2021-12-23T09:00:00,35.1,28.5,24.2,63.97,0,0,,0,0,20.8,8.3,187,1011.8,91.7,9.9,73,0.3,1,,Overcast
2021-12-23T10:00:00,37.2,28.7,26,63.59,0,0,,0,0,25.3,13.6,188,1010.9,91.7,9.9,122,0.4,1,,Overcast
2021-12-23T11:00:00,39.9,31.6,28,62.14,0,0,,0,0,25.3,15.4,189,1009.7,92.3,9.9,170,0.6,2,,Overcast
2021-12-23T12:00:00,42.2,35.8,29.9,61.43,0,0,,0,0,17.5,11.5,217,1008.6,86.9,9.9,187,0.7,2,,Partially cloudy
2021-12-23T13:00:00,44.1,37.5,31.9,61.83,0,0,,0,0,23.1,13.6,200,1006.7,100,9.9,120,0.4,1,,Overcast
2021-12-23T14:00:00,44.2,38.4,33.1,64.75,0,0,,0,0,24.2,11.5,219,1006.5,100,9.9,95,0.3,1,,Overcast
2021-12-23T15:00:00,46.1,41.1,34.9,64.92,0,0,,0,0,,10.2,227,1006.6,100,9.9,71,0.3,1,,Overcast
2021-12-23T16:00:00,45.1,40.9,35.1,67.68,0,0,,0,0,,7.9,219,1006.8,92.3,9.9,32,0.1,0,,Overcast
2021-12-23T17:00:00,44.2,41.5,35.1,70.29,0,0,,0,0,,4.8,200,1006.9,92.3,9.9,5,0,0,,Overcast
2021-12-23T18:00:00,42.7,39.7,34.9,73.65,0,0,,0,0,,4.9,208,1007.4,81.8,9.9,1,0,0,,Partially cloudy
2021-12-23T19:00:00,41.7,39.8,34.9,76.48,0,0,,0,0,,3.5,207,1007.3,48.2,9.9,,,,,Partially cloudy
2021-12-23T20:00:00,39.6,35.6,34.1,80.32,0,0,,0,0,,5.6,199,1007.4,81.8,9.8,,,,,Partially cloudy
2021-12-23T21:00:00,37.8,37.8,33.1,82.85,0,0,,0,0,,0.4,348,1007.9,81.8,9.8,,,,,Partially cloudy
2021-12-23T22:00:00,37.7,34.3,33,82.98,0,0,,0,0,,4.4,145,1008.2,81.8,9.6,,,,,Partially cloudy
2021-12-23T23:00:00,36.7,32.3,32.6,84.99,0,0,,0,0,,5.4,205,1008.4,25.7,7.8,,,,,Partially cloudy
2021-12-24T00:00:00,36.6,32.2,32.8,85.7,0,0,,0,0,,5.4,215,1008.7,81.8,6,,,,,Partially cloudy
2021-12-24T01:00:00,35.6,33.2,31.7,85.42,0,0,,0,0,,3.2,205,1008.5,48.7,6.2,,,,,Partially cloudy
2021-12-24T02:00:00,34.6,34.6,30.5,84.69,0,0,,0,0,,0.2,12,1008.3,92.3,6.1,,,,,Overcast
2021-12-24T03:00:00,34.8,30.1,31.7,88.28,0,0,,0,0,,5.3,163,1007.7,92.3,5,,,,,Overcast
2021-12-24T04:00:00,34.9,30.2,31.9,88.44,0,0,,0,0,,5.4,163,1007.4,92.3,3.8,,,,,Overcast
2021-12-24T05:00:00,35.9,31.3,33.1,89.59,0,0,,0,0,,5.4,163,1006.9,92.3,3,,,,,Overcast
2021-12-24T06:00:00,39.1,33.5,36.2,89.06,0,0,,0,0,,8,169,1006,100,0.8,,,,,Overcast
2021-12-24T07:00:00,39.2,33.1,36.4,89.62,0,0,,0,0,,9.1,161,1005.1,99.2,2,1,0,0,,Overcast
2021-12-24T08:00:00,41.3,37.2,38.3,88.98,0,0,,0,0,,6.2,161,1004.8,94.4,3.4,14,0.1,0,,Overcast
2021-12-24T09:00:00,44.3,39.6,42.2,92.2,0,0,,0,0,24.2,8.4,171,1003.9,100,6.9,37,0.1,0,,Overcast
2021-12-24T10:00:00,47.2,41.7,43,85.38,0,0,,0,0,27.7,12.7,169,1002.6,100,9.8,78,0.3,1,,Overcast
2021-12-24T11:00:00,48.9,44.5,43.1,80.36,0,0,,0,0,24.2,10.5,172,1001.8,100,9.9,83,0.3,1,,Overcast
2021-12-24T12:00:00,50.1,50.1,44.1,79.82,0,0,,0,0,20.3,9.6,181,1000.7,100,9.9,68,0.2,1,,Overcast
2021-12-24T13:00:00,51.3,51.3,46,82.24,0,0,,0,0,26.4,12.7,180,999.1,100,9.8,61,0.2,1,,Overcast
2021-12-24T14:00:00,51.3,51.3,47.1,85.38,0,0,,0,0,21.7,12.6,180,997.7,100,8,29,0.1,0,,Overcast
2021-12-24T15:00:00,53.1,53.1,48.8,85.09,0,0,,0,0,,10.6,180,997,100,6.9,20,0.1,0,,Overcast
2021-12-24T16:00:00,54.1,54.1,49.9,85.69,0,0,,0,0,20.9,10.6,180,996.9,100,8.7,10,0,0,,Overcast
2021-12-24T17:00:00,55.2,55.2,50,82.44,0,0,,0,0,18.9,11.3,180,996.7,100,9.9,2,0,0,,Overcast
2021-12-24T18:00:00,55.2,55.2,50,82.63,0,0,,0,0,,10.2,181,996.5,100,9.9,,,,,Overcast
2021-12-24T19:00:00,56.1,56.1,51.2,83.64,0,0,,0,0,20.9,9.1,198,996.7,100,9.9,,,,,Overcast
2021-12-24T20:00:00,56.1,56.1,51.2,83.43,0,0,,0,0,,12.3,200,996.9,100,9.9,,,,,Overcast
2021-12-24T21:00:00,56.1,56.1,51.2,83.43,0,0,,0,0,,8.3,190,996.1,100,9.9,,,,,Overcast
2021-12-24T22:00:00,56.2,56.2,51.2,83.43,0,0,,0,0,,9.2,201,996.4,100,9.9,,,,,Overcast
2021-12-24T23:00:00,56.1,56.1,52.1,86.17,0,0,,0,0,,12.1,220,996.8,99.2,9.9,,,,,Overcast
2021-12-25T00:00:00,55.3,55.3,51.3,86.2,0,0,,0,0,,8,238,996.6,100,9.9,,,,,Overcast
2021-12-25T01:00:00,54.2,54.2,51.2,89.51,0,0,,0,0,,8,271,996.6,100,9.9,,,,,Overcast
2021-12-25T02:00:00,53.2,53.2,50,88.91,0.012,100,rain,0,0,,10.4,321,997.4,100,5.1,,,,,"Rain, Overcast"
2021-12-25T03:00:00,50.2,50.2,47.2,89.43,0.013,100,rain,0,0,,8.1,357,998.7,100,6.1,,,,,"Rain, Overcast"
2021-12-25T04:00:00,49,45.2,46.2,89.93,0.011,100,rain,0,0,,9,359,999.1,100,6.2,,,,,"Rain, Overcast"
2021-12-25T05:00:00,48.1,43.6,45.1,89.14,0,0,,0,0,,10.2,10,999.6,100,6.4,,,,,Overcast
2021-12-25T06:00:00,47.1,42.2,44,88.89,0,0,,0,0,19.7,10.7,353,1000.5,100,7.1,,,,,Overcast
2021-12-25T07:00:00,45.1,37.7,40.7,84.61,0.001,100,rain,0,0,,17.5,360,1001.8,100,8.3,,,,,"Rain, Overcast"
2021-12-25T08:00:00,44.2,37.6,37.2,76.32,0,0,,0,0,21.9,13.7,8,1003.3,100,9.9,14,0.1,0,,Overcast
2021-12-25T09:00:00,43.2,37.2,35.8,74.98,0,0,,0,0,,11,20,1004.6,100,9.9,34,0.1,0,,Overcast
2021-12-25T10:00:00,43.2,35.8,33.1,67.49,0,0,,0,0,,15.2,17,1005.5,99.4,9.9,114,0.4,1,,Overcast
2021-12-25T11:00:00,43.2,35.9,30.9,61.4,0,0,,0,0,20.8,15.4,37,1005.3,88.7,9.9,128,0.5,1,,Partially cloudy
2021-12-25T12:00:00,46.8,40.7,26.9,45.62,0,0,,0,0,,14.7,18,1006.1,81.8,9.9,226,0.8,2,,Partially cloudy
2021-12-25T13:00:00,47.1,41.7,21.8,36.44,0,0,,0,0,,12.3,31,1006.6,24.5,9.9,190,0.7,2,,Partially cloudy
2021-12-25T14:00:00,47.8,43.2,21.6,35.23,0,0,,0,0,,10.2,42,1007.4,24.5,9.9,247,0.9,2,,Partially cloudy
2021-12-25T15:00:00,46,41.5,22.5,39.1,0,0,,0,0,,9.1,59,1008.6,24.5,9.9,176,0.6,2,,Partially cloudy
2021-12-25T16:00:00,43.1,38.4,26.4,51.32,0,0,,0,0,,7.9,40,1009.6,24.5,9.9,55,0.2,1,,Partially cloudy
2021-12-25T17:00:00,39,34.1,28.2,64.92,0,0,,0,0,,6.6,38,1010.7,24.5,9.9,7,0,0,,Partially cloudy
2021-12-25T18:00:00,38,32.5,28.1,67.42,0,0,,0,0,,7.4,29,1011.5,0,9.9,2,0,0,,Clear
2021-12-25T19:00:00,37.8,34.6,28.1,67.54,0,0,,0,0,,4.3,44,1012.4,0,9.9,,,,,Clear
2021-12-25T20:00:00,35.9,35.9,28.1,73.04,0,0,,0,0,,0,0,1013,1.4,9.9,,,,,Clear
2021-12-25T21:00:00,35.9,35.9,28.1,73.04,0,0,,0,0,,0,0,1013.6,45,9.9,,,,,Partially cloudy
2021-12-25T22:00:00,33.9,27,28,78.75,0,0,,0,0,,8.3,352,1014.7,23.1,9.9,,,,,Partially cloudy
2021-12-25T23:00:00,33.2,30.5,27,77.74,0,0,,0,0,,3.1,11,1015,23.1,9.9,,,,,Partially cloudy
2021-12-26T00:00:00,32.1,32.1,26.2,78.8,0,0,,0,0,,0.2,3,1015,0,9.9,,,,,Clear
2021-12-26T01:00:00,31.9,31.9,26.1,78.98,0,0,,0,0,,0,0,1015.2,0,9.9,,,,,Clear
2021-12-26T02:00:00,29.9,26.8,25.2,82.24,0,0,,0,0,,3.1,284,1016.2,0,9.9,,,,,Clear
2021-12-26T03:00:00,30.6,30.6,24.3,77.17,0,0,,0,0,,0.2,358,1017,0,9.8,,,,,Clear
2021-12-26T04:00:00,29,29,24.3,82.26,0,0,,0,0,,2.9,341,1017.2,0,9.8,,,,,Clear
2021-12-26T05:00:00,28.3,28.3,23.2,81.05,0,0,,0,0,,0,0,1017.4,0,9.9,,,,,Clear
2021-12-26T06:00:00,29,25.7,24.1,81.94,0,0,,0,0,,3.1,359,1017.8,0,9.9,,,,,Clear
2021-12-26T07:00:00,28.9,28.9,23.1,78.61,0,0,,0,0,,0,0,1018.3,1.4,9.9,2,0,0,,Clear
2021-12-26T08:00:00,29,29,25.1,85.2,0,0,,0,0,,0.2,350,1018.6,25.7,9.9,24,0.1,0,,Partially cloudy
2021-12-26T09:00:00,33.9,33.9,28.8,81.38,0,0,,0,0,,0,0,1019.7,50,8.9,143,0.5,1,,Partially cloudy
2021-12-26T10:00:00,39.6,36.7,32.9,76.69,0,0,,0,0,,4.1,103,1020.2,88.7,9.9,150,0.5,2,,Partially cloudy
2021-12-26T11:00:00,41,36.5,33.2,73.39,0,0,,0,0,,6.8,107,1020.4,88.7,9.9,148,0.5,1,,Partially cloudy
2021-12-26T12:00:00,42.9,36.9,32.9,67.6,0,0,,0,0,,11,70,1020,89.5,9.9,273,1,3,,Partially cloudy
2021-12-26T13:00:00,42.1,35.3,30.8,64.02,0,0,,0,0,,12.5,72,1019.1,89.5,9.9,214,0.8,2,,Partially cloudy
2021-12-26T14:00:00,40,32.7,30,67.03,0,0,,0,0,21.9,12.6,69,1018.7,89.5,9.9,155,0.6,2,,Partially cloudy
2021-12-26T15:00:00,38.9,31.2,29.9,69.73,0,0,,0,0,19.7,12.8,78,1018.4,88.7,9.9,108,0.4,1,,Partially cloudy
2021-12-26T16:00:00,37.2,28.1,29,72.01,0,0,,0,0,21.8,15.5,79,1018.6,90.1,9.9,23,0.1,0,,Overcast
2021-12-26T17:00:00,36.2,28.8,29,74.8,0,0,,0,0,23,10.3,80,1018.3,94.4,9.9,7,0,0,,Overcast
2021-12-26T18:00:00,37.2,30.1,28.2,69.53,0,0,,0,0,,10.2,79,1017.5,96.1,9.9,1,0,0,,Overcast
2021-12-26T19:00:00,38.1,30.7,29.9,72.1,0,0,,0,0,20.8,11.4,82,1015.7,99.2,9.9,,,,,Overcast
2021-12-26T20:00:00,39,30.9,29.1,67.19,0,0,,0,0,23.1,14,91,1014.1,100,9.9,,,,,Overcast
2021-12-26T21:00:00,39,28.9,29.9,69.6,0,0,,0,0,29.2,21,109,1012.8,100,9.9,,,,,Overcast
2021-12-26T22:00:00,39.1,31.4,30.7,71.69,0,0,,0,0,33.8,13,99,1012.1,100,9.9,,,,,Overcast
2021-12-26T23:00:00,37.4,27.6,32,80.68,0.037,100,rain,0,0,28.8,17.9,100,1008.1,100,6.9,,,,,"Rain, Overcast"
2021-12-27T00:00:00,37.3,28.2,33.1,84.7,0.204,100,rain,0,0,31.8,15.6,101,1007.1,100,1.6,,,,,"Rain, Overcast"
2021-12-27T01:00:00,37.2,28.7,34.1,88.17,0.15,100,rain,0,0,18.3,13.8,89,1006.9,100,3.7,,,,,"Rain, Overcast"
2021-12-27T02:00:00,37.3,28.3,34.2,88.63,0.113,100,rain,0,0,21.9,15.2,88,1005,100,3.2,,,,,"Rain, Overcast"
2021-12-27T03:00:00,38.2,29.7,35.2,88.89,0.118,100,rain,0,0,24.2,14.6,78,1004.6,100,3.8,,,,,"Rain, Overcast"
2021-12-27T04:00:00,38.2,29.3,35.3,89.11,0.035,100,rain,0,0,22.1,15.7,80,1004.2,100,3.2,,,,,"Rain, Overcast"
2021-12-27T05:00:00,38.3,29.5,35.3,88.9,0.011,100,rain,0,0,22,15.4,100,1002.7,100,3.3,,,,,"Rain, Overcast"
2021-12-27T06:00:00,39,35.3,36.2,89.42,0.007,100,rain,0,0,,5,101,1003.5,100,3.2,,,,,"Rain, Overcast"
2021-12-27T07:00:00,39.1,34.8,36.3,89.42,0,0,,0,0,,5.9,64,1002.9,100,3.2,,,,,Overcast
2021-12-27T08:00:00,39.9,37.7,37.2,90.17,0,0,,0,0,,3.5,81,1002.8,100,1.3,9,0,0,,Overcast
2021-12-27T09:00:00,40,40,38.2,93.04,0,0,,0,0,,2.9,149,1002.8,100,0.6,30,0.1,0,,Overcast
2021-12-27T10:00:00,41.2,41.2,39,92.1,0,0,,0,0,,0.6,339,1003.5,100,0.6,58,0.2,1,,Overcast
2021-12-27T11:00:00,42.3,39.5,40.9,94.75,0,0,,0,0,,4.6,250,1003.8,100,2.4,109,0.4,1,,Overcast
2021-12-27T12:00:00,44.3,39.7,43,95.27,0,0,,0,0,,8.1,251,1003.6,100,3.9,130,0.5,1,,Overcast
2021-12-27T13:00:00,46.2,40.9,43,88.46,0,0,,0,0,,11.2,271,1003.8,100,7.9,79,0.3,1,,Overcast
2021-12-27T14:00:00,45.2,38.7,40.9,84.77,0,0,,0,0,27.7,14.1,271,1004.5,100,9.9,46,0.2,0,,Overcast
2021-12-27T15:00:00,43.3,35.9,37.1,78.55,0,0,,0,0,30.5,15.7,271,1005.8,100,9.9,103,0.4,1,,Overcast
2021-12-27T16:00:00,42.3,34.6,35.1,75.48,0,0,,0,0,23.4,15.7,270,1007,82.3,9.9,40,0.1,0,,Partially cloudy
2021-12-27T17:00:00,40,32.6,33.1,75.98,0,0,,0,0,23.4,12.9,260,1008.3,81.8,9.9,9,0,0,,Partially cloudy
2021-12-27T18:00:00,38.3,29.4,30.8,73.97,0,0,,0,0,24.2,15.9,271,1009.4,81.8,9.9,1,0,0,,Partially cloudy
2021-12-27T19:00:00,37.3,29.1,29,71.74,0,0,,0,0,23.5,12.8,261,1010.3,25.7,9.9,,,,,Partially cloudy
2021-12-27T20:00:00,35.3,28,28.1,74.63,0,0,,0,0,18.3,9.6,252,1010.6,81.8,9.9,,,,,Partially cloudy
2021-12-27T21:00:00,34.2,27,27,74.49,0,0,,0,0,,9.1,251,1011.1,81.8,9.9,,,,,Partially cloudy
2021-12-27T22:00:00,33.3,27,26.1,74.36,0,0,,0,0,,7.2,260,1011.6,92.3,9.9,,,,,Overcast
2021-12-27T23:00:00,33.3,25.3,25.1,71.56,0,0,,0,0,,10,241,1011.8,92.3,9.9,,,,,Overcast
