Detailed Statistics Departures  
Origin Airport: Chicago, IL: Chicago O'Hare International (ORD)
Airline: PSA Airlines Inc. (OH)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021 and 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"OH","04/11/2019","5127","N540EA","STL","07:15","07:12","78","73","-3","07:30","18","0","0","0","0","0"
"OH","04/11/2019","5157","N716PS","LEX","08:14","08:10","78","73","-4","08:22","12","0","0","0","0","0"
"OH","04/11/2019","5252","N508AE","DAY","18:20","18:19","68","65","-1","18:33","14","0","0","0","0","0"
"OH","04/11/2019","5255","N508AE","DAY","12:10","12:05","67","59","-5","12:18","13","0","0","0","0","0"
"OH","04/12/2019","5048","N510AE","DAY","22:05","22:03","64","62","-2","22:10","7","0","0","0","0","0"
"OH","04/12/2019","5127","N508AE","STL","07:15","07:17","78","72","2","07:30","13","0","0","0","0","0"
"OH","04/12/2019","5157","N517AE","LEX","08:14","09:40","78","97","86","10:10","30","0","0","19","0","86"
"OH","04/12/2019","5252","N500AE","DAY","18:20","18:15","68","68","-5","18:35","20","0","0","0","0","0"
"OH","04/12/2019","5255","N500AE","DAY","12:10","12:03","67","61","-7","12:16","13","0","0","0","0","0"
"OH","04/13/2019","5048","N511AE","DAY","22:05","00:04","64","54","119","00:12","8","0","0","0","0","109"
"OH","04/13/2019","5127","N510AE","STL","07:15","07:12","78","64","-3","07:24","12","0","0","0","0","0"
"OH","04/13/2019","5157","N500AE","LEX","08:14","09:08","78","73","54","09:21","13","49","0","0","0","0"
"OH","04/13/2019","5252","N514AE","DAY","18:20","18:14","68","67","-6","18:32","18","0","0","0","0","0"
"OH","04/13/2019","5255","N514AE","DAY","12:10","12:05","67","58","-5","12:15","10","0","0","0","0","0"
"OH","04/14/2019","5048","N510AE","DAY","22:05","23:51","64","75","106","00:20","29","0","3","11","0","103"
"OH","04/14/2019","5127","N511AE","STL","07:15","14:46","78","147","451","16:14","88","0","356","69","0","95"
"OH","04/14/2019","5157","N518AE","LEX","08:14","08:34","78","116","20","09:26","52","0","0","38","0","20"
"OH","04/14/2019","5252","N501BG","DAY","18:20","21:04","68","91","164","21:45","41","0","16","23","0","148"
"OH","04/14/2019","5255","N501BG","DAY","12:10","15:15","67","94","185","15:47","32","0","185","27","0","0"
"OH","04/15/2019","5127","N522AE","STL","07:15","08:21","78","68","66","08:37","16","0","7","0","0","49"
"OH","04/15/2019","5157","N510AE","LEX","08:14","08:14","78","66","0","08:28","14","0","0","0","0","0"
"OH","04/15/2019","5252","N705PS","DAY","18:20","18:17","68","52","-3","18:31","14","0","0","0","0","0"
"OH","04/15/2019","5255","N705PS","DAY","12:10","12:14","67","60","4","12:29","15","0","0","0","0","0"
"OH","04/16/2019","5127","N712PS","STL","07:15","09:36","78","79","141","09:49","13","141","0","1","0","0"
"OH","04/16/2019","5157","N705PS","LEX","08:14","08:14","78","70","0","08:31","17","0","0","0","0","0"
"OH","04/16/2019","5252","N512AE","DAY","18:20","18:13","68","63","-7","18:28","15","0","0","0","0","0"
"OH","04/16/2019","5255","N512AE","DAY","12:10","11:58","67","65","-12","12:20","22","0","0","0","0","0"
"OH","04/17/2019","5048","N525AE","DAY","22:05","21:58","64","59","-7","22:13","15","0","0","0","0","0"
"OH","04/17/2019","5127","N517AE","STL","07:15","07:12","78","77","-3","07:33","21","0","0","0","0","0"
"OH","04/17/2019","5157","N504AE","LEX","08:14","08:10","78","76","-4","08:31","21","0","0","0","0","0"
"OH","04/17/2019","5252","N521AE","DAY","18:20","18:20","68","58","0","18:36","16","0","0","0","0","0"
"OH","04/17/2019","5255","N521AE","DAY","12:10","12:07","67","65","-3","12:21","14","0","0","0","0","0"
"OH","04/18/2019","5048","N723PS","DAY","22:05","22:02","64","68","-3","22:20","18","0","0","0","0","0"
"OH","04/18/2019","5127","N521AE","STL","07:15","07:51","78","73","36","08:09","18","0","0","0","0","31"
"OH","04/18/2019","5157","N546FF","LEX","08:14","08:31","78","82","17","08:49","18","0","0","4","0","17"
"OH","04/18/2019","5252","N507AE","DAY","18:20","18:17","68","78","-3","18:45","28","0","0","0","0","0"
"OH","04/18/2019","5255","N507AE","DAY","12:10","12:08","67","66","-2","12:22","14","0","0","0","0","0"
"OH","04/19/2019","5048","N723PS","DAY","22:05","23:34","64","61","89","23:48","14","0","0","0","0","86"
"OH","04/19/2019","5127","N525AE","STL","07:15","07:09","78","81","-6","07:38","29","0","0","0","0","0"
"OH","04/19/2019","5157","N511AE","LEX","08:14","08:09","78","76","-5","08:23","14","0","0","0","0","0"
"OH","04/19/2019","5252","N508AE","DAY","18:20","18:18","68","72","-2","18:38","20","0","0","0","0","0"
"OH","04/19/2019","5255","N508AE","DAY","12:10","13:01","67","74","51","13:23","22","51","0","7","0","0"
"OH","04/20/2019","5127","N508AE","STL","07:15","07:12","78","66","-3","07:29","17","0","0","0","0","0"
"OH","04/20/2019","5157","N520DC","LEX","08:14","08:08","78","74","-6","08:24","16","0","0","0","0","0"
"OH","04/20/2019","5252","N500AE","DAY","18:20","18:16","68","70","-4","18:35","19","0","0","0","0","0"
"OH","04/20/2019","5255","N500AE","DAY","12:10","12:04","67","67","-6","12:23","19","0","0","0","0","0"
"OH","04/21/2019","5048","N256PS","DAY","22:05","00:21","64","51","136","00:30","9","24","0","0","0","99"
"OH","04/21/2019","5252","N712PS","DAY","18:20","18:17","68","70","-3","18:41","24","0","0","0","0","0"
"OH","04/21/2019","5255","N712PS","DAY","12:10","12:04","67","61","-6","12:16","12","0","0","0","0","0"
"OH","04/22/2019","5127","N249PS","STL","07:15","07:13","78","74","-2","07:31","18","0","0","0","0","0"
"OH","04/22/2019","5157","N512AE","LEX","08:14","08:08","78","74","-6","08:23","15","0","0","0","0","0"
"OH","04/22/2019","5252","N517AE","DAY","18:20","18:19","68","63","-1","18:38","19","0","0","0","0","0"
"OH","04/22/2019","5255","N517AE","DAY","12:10","12:11","67","78","1","12:39","28","0","0","0","0","0"
"OH","04/23/2019","5127","N540EA","STL","07:15","07:09","78","72","-6","07:28","19","0","0","0","0","0"
"OH","04/23/2019","5157","N517AE","LEX","08:14","08:07","78","66","-7","08:17","10","0","0","0","0","0"
"OH","04/23/2019","5252","N521AE","DAY","18:20","18:14","68","59","-6","18:30","16","0","0","0","0","0"
"OH","04/23/2019","5255","N521AE","DAY","12:10","12:03","67","69","-7","12:27","24","0","0","0","0","0"
"OH","04/24/2019","5048","N705PS","DAY","22:05","22:02","64","64","-3","22:16","14","0","0","0","0","0"
"OH","04/24/2019","5127","N539EA","STL","07:15","07:12","78","74","-3","07:28","16","0","0","0","0","0"
"OH","04/24/2019","5157","N521AE","LEX","08:14","08:13","78","75","-1","08:27","14","0","0","0","0","0"
"OH","04/24/2019","5252","N703PS","DAY","18:20","18:16","68","62","-4","18:35","19","0","0","0","0","0"
"OH","04/24/2019","5255","N703PS","DAY","12:10","12:03","67","68","-7","12:24","21","0","0","0","0","0"
"OH","04/25/2019","5048","N500AE","DAY","22:05","21:57","64","72","-8","22:14","17","0","0","0","0","0"
"OH","04/25/2019","5127","N515AE","STL","07:15","07:11","78","80","-4","07:33","22","0","0","0","0","0"
"OH","04/25/2019","5157","N702PS","LEX","08:14","08:08","78","70","-6","08:20","12","0","0","0","0","0"
"OH","04/25/2019","5252","N710PS","DAY","18:20","18:17","68","76","-3","18:44","27","0","0","0","0","0"
"OH","04/25/2019","5255","N710PS","DAY","12:10","12:05","67","67","-5","12:16","11","0","0","0","0","0"
"OH","04/26/2019","5048","N502AE","DAY","22:05","00:00","64","0","0","00:00","0","0","0","0","0","0"
"OH","04/26/2019","5127","N710PS","STL","07:15","07:11","78","72","-4","07:28","17","0","0","0","0","0"
"OH","04/26/2019","5157","N515AE","LEX","08:14","08:11","78","80","-3","08:31","20","0","0","0","0","0"
"OH","04/26/2019","5252","N501BG","DAY","18:20","18:16","68","72","-4","18:42","26","0","0","0","0","0"
"OH","04/26/2019","5255","N501BG","DAY","12:10","12:06","67","71","-4","12:30","24","0","0","0","0","0"
"OH","04/27/2019","5048","N506AE","DAY","22:05","00:00","64","0","0","00:00","0","0","0","0","0","0"
"OH","04/27/2019","5127","N706PS","STL","07:15","07:10","78","75","-5","07:31","21","0","0","0","0","0"
"OH","04/27/2019","5157","N530EA","LEX","08:14","08:08","78","72","-6","08:21","13","0","0","0","0","0"
"OH","04/27/2019","5252","N710PS","DAY","18:20","00:00","68","0","0","00:00","0","0","0","0","0","0"
"OH","04/27/2019","5255","N502AE","DAY","12:10","12:19","67","89","9","13:04","45","0","9","22","0","0"
"OH","04/28/2019","5048","N703PS","DAY","22:05","22:01","64","53","-4","22:13","12","0","0","0","0","0"
"OH","04/28/2019","5127","N504AE","STL","07:15","07:12","78","63","-3","07:24","12","0","0","0","0","0"
"OH","04/28/2019","5157","N506AE","LEX","08:14","08:09","78","65","-5","08:21","12","0","0","0","0","0"
"OH","04/28/2019","5252","N546FF","DAY","18:20","18:15","68","64","-5","18:39","24","0","0","0","0","0"
"OH","04/28/2019","5255","N546FF","DAY","12:10","12:06","67","54","-4","12:17","11","0","0","0","0","0"
"OH","04/29/2019","5127","N554NN","STL","07:15","07:10","78","96","-5","07:47","37","0","0","0","0","0"
"OH","04/29/2019","5157","N546FF","LEX","08:14","08:14","78","74","0","08:29","15","0","0","0","0","0"
"OH","04/29/2019","5252","N508AE","DAY","18:20","18:15","68","73","-5","18:46","31","0","0","0","0","0"
"OH","04/29/2019","5255","N508AE","DAY","12:10","12:07","67","76","-3","12:36","29","0","0","0","0","0"
"OH","04/30/2019","5127","N511AE","STL","07:15","07:05","78","83","-10","07:33","28","0","0","0","0","0"
"OH","04/30/2019","5157","N566NN","LEX","08:14","08:07","78","81","-7","08:28","21","0","0","0","0","0"
"OH","04/30/2019","5252","N540EA","DAY","18:20","00:00","68","0","0","00:00","0","0","0","0","0","0"
"OH","04/30/2019","5255","N540EA","DAY","12:10","12:00","67","110","-10","12:58","58","0","0","33","0","0"
"OH","05/01/2019","5048","N719PS","DAY","22:05","21:59","64","65","-6","22:18","19","0","0","0","0","0"
"OH","05/01/2019","5127","N511AE","STL","07:15","07:23","78","76","8","07:48","25","0","0","0","0","0"
"OH","05/01/2019","5157","N540EA","LEX","08:14","08:15","78","75","1","08:32","17","0","0","0","0","0"
"OH","05/01/2019","5252","N524AE","DAY","18:20","18:16","68","76","-4","18:42","26","0","0","0","0","0"
"OH","05/01/2019","5255","N524AE","DAY","12:10","12:05","67","62","-5","12:20","15","0","0","0","0","0"
"OH","05/02/2019","5048","N709PS","DAY","22:05","22:04","64","73","-1","22:33","29","0","0","0","0","0"
"OH","05/02/2019","5127","N500AE","STL","07:15","07:13","78","84","-2","07:34","21","0","0","0","0","0"
"OH","05/02/2019","5157","N524AE","LEX","08:14","08:10","78","90","-4","08:37","27","0","0","0","0","0"
"OH","05/02/2019","5252","N540EA","DAY","18:20","18:20","68","76","0","18:54","34","0","0","0","0","0"
"OH","05/02/2019","5255","N540EA","DAY","12:10","12:03","67","81","-7","12:31","28","0","0","0","0","0"
"OH","08/01/2018","5048","N539EA","DAY","22:00","00:00","59","0","0","00:00","0","0","0","0","0","0"
"OH","08/01/2018","5127","N719PS","STL","07:20","07:11","68","63","-9","07:25","14","0","0","0","0","0"
"OH","08/01/2018","5190","N515AE","BDL","15:20","15:19","127","171","-1","16:11","52","0","0","43","0","0"
"OH","08/01/2018","5252","N725PS","DAY","18:19","21:08","65","80","169","21:43","35","27","0","15","0","142"
"OH","08/01/2018","5377","N725PS","BDL","07:15","07:13","124","117","-2","07:25","12","0","0","0","0","0"
"OH","08/01/2018","5471","N725PS","DSM","13:39","14:42","75","134","63","15:48","66","0","0","122","0","0"
"OH","08/01/2018","5707","N515AE","MEM","10:10","10:00","99","97","-10","10:13","13","0","0","0","0","0"
"OH","08/02/2018","5048","N515AE","DAY","22:00","23:05","59","64","65","23:24","19","45","0","5","0","20"
"OH","08/02/2018","5127","N501AE","STL","07:20","07:11","68","61","-9","07:22","11","0","0","0","0","0"
"OH","08/02/2018","5190","N515AE","BDL","15:20","15:43","127","152","23","16:13","30","11","0","25","0","12"
"OH","08/02/2018","5252","N539EA","DAY","18:19","23:47","65","63","328","23:59","12","163","0","0","0","163"
"OH","08/02/2018","5377","N539EA","BDL","07:15","11:29","124","114","254","11:37","8","244","0","0","0","0"
"OH","08/02/2018","5471","N539EA","DSM","13:39","17:14","75","72","215","17:34","20","0","0","0","0","212"
"OH","08/02/2018","5707","N515AE","MEM","10:10","10:20","99","105","10","10:45","25","0","0","16","0","0"
"OH","08/03/2018","5048","N512AE","DAY","22:00","21:57","59","61","-3","22:12","15","0","0","0","0","0"
"OH","08/03/2018","5127","N710PS","STL","07:20","07:14","68","63","-6","07:27","13","0","0","0","0","0"
"OH","08/03/2018","5190","N539EA","BDL","15:20","00:00","127","0","0","00:00","0","0","0","0","0","0"
"OH","08/03/2018","5252","N517AE","DAY","18:19","18:14","65","64","-5","18:37","23","0","0","0","0","0"
"OH","08/03/2018","5377","N517AE","BDL","07:15","07:41","124","113","26","07:51","10","0","0","0","0","15"
"OH","08/03/2018","5471","N517AE","DSM","13:39","13:30","75","64","-9","13:42","12","0","0","0","0","0"
"OH","08/03/2018","5707","N539EA","MEM","10:10","00:00","99","0","0","00:00","0","0","0","0","0","0"
"OH","08/04/2018","5048","N539EA","DAY","16:35","16:40","63","58","5","16:51","11","0","0","0","0","0"
"OH","08/04/2018","5252","N718PS","DAY","18:19","18:17","65","65","-2","18:37","20","0","0","0","0","0"
"OH","08/04/2018","5471","N718PS","DSM","13:39","13:35","75","69","-4","13:48","13","0","0","0","0","0"
"OH","08/04/2018","5707","N539EA","MEM","10:10","10:06","99","95","-4","10:24","18","0","0","0","0","0"
"OH","08/05/2018","5048","N718PS","DAY","22:00","21:58","59","64","-2","22:13","15","0","0","0","0","0"
"OH","08/05/2018","5127","N512AE","STL","07:20","07:12","68","67","-8","07:25","13","0","0","0","0","0"
"OH","08/05/2018","5190","N718PS","BDL","15:20","15:21","127","122","1","15:29","8","0","0","0","0","0"
"OH","08/05/2018","5252","N539EA","DAY","18:19","18:14","65","64","-5","18:30","16","0","0","0","0","0"
"OH","08/05/2018","5377","N539EA","BDL","07:15","07:06","124","124","-9","07:18","12","0","0","0","0","0"
"OH","08/05/2018","5471","N539EA","DSM","13:39","13:28","75","79","-11","13:56","28","0","0","0","0","0"
"OH","08/05/2018","5707","N718PS","MEM","10:15","10:13","99","105","-2","10:38","25","0","0","0","0","0"
"OH","08/06/2018","5048","N710PS","DAY","22:00","23:28","59","132","88","00:21","53","0","0","76","0","85"
"OH","08/06/2018","5127","N723PS","STL","07:20","07:28","68","61","8","07:41","13","0","0","0","0","0"
"OH","08/06/2018","5190","N710PS","BDL","15:20","15:55","127","135","35","16:25","30","0","0","8","0","35"
"OH","08/06/2018","5252","N540EA","DAY","18:19","21:20","65","83","181","21:54","34","0","0","18","0","181"
"OH","08/06/2018","5377","N540EA","BDL","07:15","07:20","124","126","5","07:37","17","0","0","0","0","0"
"OH","08/06/2018","5471","N540EA","DSM","13:39","16:13","75","73","154","16:26","13","0","0","0","0","152"
"OH","08/06/2018","5707","N710PS","MEM","10:15","00:00","99","0","0","00:00","0","0","0","0","0","0"
"OH","08/07/2018","5048","N511AE","DAY","22:00","22:56","59","76","56","23:23","27","0","0","17","29","27"
"OH","08/07/2018","5127","N525EA","STL","07:20","07:19","68","70","-1","07:32","13","0","0","0","0","0"
"OH","08/07/2018","5190","N511AE","BDL","15:20","15:24","127","161","4","16:18","54","0","4","34","0","0"
"OH","08/07/2018","5252","N539EA","DAY","18:19","20:08","65","58","109","20:19","11","0","0","7","0","95"
"OH","08/07/2018","5377","N539EA","BDL","07:15","07:12","124","118","-3","07:24","12","0","0","0","0","0"
"OH","08/07/2018","5471","N539EA","DSM","13:39","13:48","75","81","9","14:08","20","9","0","6","0","0"
"OH","08/07/2018","5707","N511AE","MEM","10:15","10:10","99","109","-5","10:40","30","0","0","0","0","0"
"OH","08/08/2018","5048","N511AE","DAY","22:00","23:01","59","63","61","23:15","14","12","0","4","0","49"
"OH","08/08/2018","5127","N512AE","STL","07:20","07:09","68","58","-11","07:19","10","0","0","0","0","0"
"OH","08/08/2018","5190","N511AE","BDL","15:20","16:01","127","150","41","16:44","43","3","0","23","0","38"
"OH","08/08/2018","5252","N720PS","DAY","18:19","18:18","65","82","-1","18:46","28","0","0","16","0","0"
"OH","08/08/2018","5377","N720PS","BDL","07:15","07:49","124","120","34","08:07","18","0","0","0","0","30"
"OH","08/08/2018","5471","N720PS","DSM","13:39","13:35","75","77","-4","14:00","25","0","0","0","0","0"
"OH","08/08/2018","5707","N511AE","MEM","10:15","10:13","99","105","-2","10:41","28","0","0","0","0","0"
"OH","08/09/2018","5048","N511AE","DAY","22:00","00:15","59","70","135","00:33","18","0","1","11","0","134"
"OH","08/09/2018","5127","N719PS","STL","07:20","07:16","68","62","-4","07:29","13","0","0","0","0","0"
"OH","08/09/2018","5190","N511AE","BDL","15:20","15:24","127","135","4","15:39","15","0","0","0","0","0"
"OH","08/09/2018","5252","N546FF","DAY","18:19","18:39","65","102","20","19:23","44","0","20","37","0","0"
"OH","08/09/2018","5377","N546FF","BDL","07:15","07:11","124","120","-4","07:23","12","0","0","0","0","0"
"OH","08/09/2018","5471","N546FF","DSM","13:39","13:38","75","73","-1","13:54","16","0","0","0","0","0"
"OH","08/09/2018","5707","N511AE","MEM","10:15","10:11","99","112","-4","10:34","23","0","0","0","0","0"
"OH","08/10/2018","5048","N578NN","DAY","22:00","21:55","59","65","-5","22:12","17","0","0","0","0","0"
"OH","08/10/2018","5127","N512AE","STL","07:20","07:12","68","66","-8","07:30","18","0","0","0","0","0"
"OH","08/10/2018","5190","N578NN","BDL","15:20","15:20","127","121","0","15:38","18","0","0","0","0","0"
"OH","08/10/2018","5252","N546FF","DAY","18:19","18:24","65","77","5","18:53","29","5","0","12","0","0"
"OH","08/10/2018","5377","N546FF","BDL","07:15","07:13","124","111","-2","07:23","10","0","0","0","0","0"
"OH","08/10/2018","5471","N546FF","DSM","13:39","13:37","75","72","-2","13:54","17","0","0","0","0","0"
"OH","08/10/2018","5707","N578NN","MEM","10:15","10:12","99","94","-3","10:29","17","0","0","0","0","0"
"OH","08/11/2018","5048","N546FF","DAY","16:35","16:32","63","63","-3","16:51","19","0","0","0","0","0"
"OH","08/11/2018","5252","N703PS","DAY","18:19","21:55","65","54","216","22:09","14","0","0","0","0","205"
"OH","08/11/2018","5471","N703PS","DSM","13:39","18:18","75","89","279","18:58","40","279","0","14","0","0"
"OH","08/11/2018","5707","N546FF","MEM","10:15","10:02","99","94","-13","10:17","15","0","0","0","0","0"
"OH","08/12/2018","5048","N501AE","DAY","22:00","21:59","59","59","-1","22:11","12","0","0","0","0","0"
"OH","08/12/2018","5127","N710PS","STL","07:20","07:18","68","58","-2","07:31","13","0","0","0","0","0"
"OH","08/12/2018","5190","N501AE","BDL","15:20","15:17","127","145","-3","15:32","15","0","0","15","0","0"
"OH","08/12/2018","5252","N525EA","DAY","18:19","18:18","65","60","-1","18:32","14","0","0","0","0","0"
"OH","08/12/2018","5377","N525EA","BDL","07:15","07:07","124","125","-8","07:20","13","0","0","0","0","0"
"OH","08/12/2018","5471","N525EA","DSM","13:39","13:53","75","64","14","14:05","12","0","0","0","0","0"
"OH","08/12/2018","5707","N501AE","MEM","10:15","10:11","99","91","-4","10:27","16","0","0","0","0","0"
"OH","08/13/2018","5048","N501AE","DAY","22:00","22:29","59","66","29","22:50","21","3","0","7","0","26"
"OH","08/13/2018","5127","N720PS","STL","07:20","07:16","68","74","-4","07:40","24","0","0","0","0","0"
"OH","08/13/2018","5190","N501AE","BDL","15:20","16:38","127","135","78","16:54","16","0","0","42","0","44"
"OH","08/13/2018","5252","N702PS","DAY","18:19","18:26","65","74","7","18:54","28","7","0","9","0","0"
"OH","08/13/2018","5377","N702PS","BDL","07:15","07:12","124","130","-3","07:27","15","0","0","0","0","0"
"OH","08/13/2018","5471","N702PS","DSM","13:39","13:36","75","94","-3","14:00","24","0","0","16","0","0"
"OH","08/13/2018","5707","N501AE","MEM","10:15","11:00","99","96","45","11:23","23","0","0","5","0","37"
"OH","08/14/2018","5048","N702PS","DAY","22:00","23:02","59","69","62","23:22","20","0","0","10","0","62"
"OH","08/14/2018","5127","N501AE","STL","07:20","07:28","68","63","8","07:40","12","0","0","0","0","0"
"OH","08/14/2018","5190","N702PS","BDL","15:20","15:19","127","124","-1","15:32","13","0","0","0","0","0"
"OH","08/14/2018","5252","N725PS","DAY","18:19","18:27","65","115","8","19:31","64","8","0","50","0","0"
"OH","08/14/2018","5377","N725PS","BDL","07:15","07:06","124","133","-9","07:21","15","0","0","0","0","0"
"OH","08/14/2018","5471","N725PS","DSM","13:39","13:37","75","61","-2","13:51","14","0","0","0","0","0"
"OH","08/14/2018","5707","N702PS","MEM","10:15","10:15","99","94","0","10:30","15","0","0","0","0","0"
"OH","08/15/2018","5048","N511AE","DAY","22:00","22:31","59","73","31","22:54","23","0","31","14","0","0"
"OH","08/15/2018","5127","N525EA","STL","07:20","07:17","68","74","-3","07:35","18","0","0","0","0","0"
"OH","08/15/2018","5190","N702PS","BDL","15:20","15:24","127","117","4","15:35","11","0","0","0","0","0"
"OH","08/15/2018","5252","N518AE","DAY","18:19","21:52","65","80","213","22:19","27","0","0","15","0","213"
"OH","08/15/2018","5377","N518AE","BDL","07:15","07:10","124","126","-5","07:28","18","0","0","0","0","0"
"OH","08/15/2018","5471","N518AE","DSM","13:39","13:37","75","97","-2","14:22","45","0","0","20","0","0"
"OH","08/15/2018","5707","N702PS","MEM","10:15","10:11","99","108","-4","10:40","29","0","0","0","0","0"
"OH","08/16/2018","5048","N702PS","DAY","22:00","23:05","59","75","65","23:30","25","0","28","16","0","37"
"OH","08/16/2018","5127","N705PS","STL","07:20","07:17","68","58","-3","07:28","11","0","0","0","0","0"
"OH","08/16/2018","5190","N702PS","BDL","15:20","15:58","127","127","38","16:22","24","3","0","0","0","35"
"OH","08/16/2018","5252","N518AE","DAY","18:19","18:22","65","78","3","18:48","26","3","0","13","0","0"
"OH","08/16/2018","5377","N518AE","BDL","07:15","07:09","124","118","-6","07:22","13","0","0","0","0","0"
"OH","08/16/2018","5471","N518AE","DSM","13:39","13:35","75","85","-4","13:59","24","0","0","0","0","0"
"OH","08/16/2018","5707","N702PS","MEM","10:15","11:31","99","93","76","11:45","14","0","0","4","0","66"
"OH","08/17/2018","5048","N518AE","DAY","22:00","02:20","59","57","260","02:30","10","0","0","0","0","258"
"OH","08/17/2018","5127","N710PS","STL","07:20","07:13","68","70","-7","07:31","18","0","0","0","0","0"
"OH","08/17/2018","5190","N518AE","BDL","15:20","17:24","127","0","124","17:46","22","0","0","0","0","0"
"OH","08/17/2018","5252","N702PS","DAY","18:19","18:19","65","57","0","18:33","14","0","0","0","0","0"
"OH","08/17/2018","5377","N702PS","BDL","07:15","07:39","124","118","24","07:50","11","0","0","0","0","18"
"OH","08/17/2018","5471","N702PS","DSM","13:39","14:07","75","68","28","14:24","17","0","21","0","0","0"
"OH","08/17/2018","5707","N518AE","MEM","10:15","10:13","99","114","-2","10:45","32","0","0","0","0","0"
"OH","08/18/2018","5048","N518AE","DAY","16:35","16:31","63","59","-4","16:49","18","0","0","0","0","0"
"OH","08/18/2018","5252","N511AE","DAY","18:19","18:13","65","59","-6","18:29","16","0","0","0","0","0"
"OH","08/18/2018","5471","N511AE","DSM","13:39","13:38","75","68","-1","13:50","12","0","0","0","0","0"
"OH","08/18/2018","5707","N518AE","MEM","10:15","10:07","99","92","-8","10:21","14","0","0","0","0","0"
"OH","08/19/2018","5048","N518AE","DAY","22:00","22:02","59","57","2","22:16","14","0","0","0","0","0"
"OH","08/19/2018","5127","N511AE","STL","07:20","09:27","68","70","127","09:49","22","127","0","2","0","0"
"OH","08/19/2018","5190","N518AE","BDL","15:20","15:24","127","129","4","15:43","19","0","0","0","0","0"
"OH","08/19/2018","5252","N503AE","DAY","18:19","18:18","65","69","-1","18:42","24","0","0","0","0","0"
"OH","08/19/2018","5377","N503AE","BDL","07:15","07:08","124","123","-7","07:21","13","0","0","0","0","0"
"OH","08/19/2018","5471","N503AE","DSM","13:39","13:38","75","110","-1","13:52","14","0","0","34","0","0"
"OH","08/19/2018","5707","N518AE","MEM","10:15","10:15","99","97","0","10:30","15","0","0","0","0","0"
"OH","08/20/2018","5048","N725PS","DAY","22:00","00:00","59","0","0","00:00","0","0","0","0","0","0"
"OH","08/20/2018","5127","N716PS","STL","07:20","07:11","68","75","-9","07:27","16","0","0","0","0","0"
"OH","08/20/2018","5190","N725PS","BDL","15:20","16:20","127","118","60","16:34","14","0","15","0","0","36"
"OH","08/20/2018","5252","N706PS","DAY","18:19","18:18","65","89","-1","18:56","38","0","0","23","0","0"
"OH","08/20/2018","5377","N706PS","BDL","07:15","07:07","124","122","-8","07:17","10","0","0","0","0","0"
"OH","08/20/2018","5471","N706PS","DSM","13:39","13:36","75","79","-3","13:54","18","0","0","0","0","0"
"OH","08/20/2018","5707","N725PS","MEM","10:15","10:20","99","116","5","10:45","25","5","0","17","0","0"
"OH","08/21/2018","5048","N706PS","DAY","22:00","23:58","59","55","118","00:10","12","0","0","0","0","114"
"OH","08/21/2018","5127","N723PS","STL","07:14","07:17","73","65","3","07:34","17","0","0","0","0","0"
"OH","08/21/2018","5190","N706PS","BDL","15:20","18:33","126","120","193","18:52","19","187","0","0","0","0"
"OH","08/21/2018","5252","N725PS","DAY","18:20","18:22","64","54","2","18:34","12","0","0","0","0","0"
"OH","08/21/2018","5290","N703PS","DAY","13:02","13:07","65","62","5","13:22","15","0","0","0","0","0"
"OH","08/21/2018","5377","N703PS","BDL","07:10","07:17","126","131","7","07:37","20","0","0","0","0","0"
"OH","08/21/2018","5707","N706PS","MEM","10:10","10:13","99","111","3","10:50","37","0","0","15","0","0"
"OH","08/22/2018","5048","N517AE","DAY","22:00","22:48","59","63","48","23:01","13","0","0","4","0","48"
"OH","08/22/2018","5127","N716PS","STL","07:14","07:14","73","60","0","07:26","12","0","0","0","0","0"
"OH","08/22/2018","5190","N517AE","BDL","15:20","15:18","126","121","-2","15:31","13","0","0","0","0","0"
"OH","08/22/2018","5252","N725PS","DAY","18:20","18:20","64","66","0","18:42","22","0","0","0","0","0"
"OH","08/22/2018","5290","N720PS","DAY","13:02","13:22","65","58","20","13:37","15","0","0","0","0","0"
"OH","08/22/2018","5377","N720PS","BDL","07:10","07:34","126","111","24","07:45","11","0","0","0","0","0"
"OH","08/22/2018","5707","N517AE","MEM","10:10","10:02","99","92","-8","10:12","10","0","0","0","0","0"
"OH","08/23/2018","5048","N710PS","DAY","22:00","21:56","59","71","-4","22:21","25","0","0","0","0","0"
"OH","08/23/2018","5127","N505AE","STL","07:14","07:14","73","66","0","07:32","18","0","0","0","0","0"
"OH","08/23/2018","5190","N710PS","BDL","15:20","15:17","126","134","-3","15:38","21","0","0","0","0","0"
"OH","08/23/2018","5252","N725PS","DAY","18:20","18:20","64","78","0","18:49","29","0","0","0","0","0"
